estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,ClarissaVeloso,2016-06-06,2016-06-26,5.0,"melhor frango ao molho pardo","ótima comida, ambiente agradável, várias opções de cachaça, atendimento excelente com pessoas simpáticas, banheiros limpos, boa sobremesa. recomendo!!!","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,suellenalicegomes,2016-04-14,2015-12-26,3.0,"Ar livre","A comida típica mineira em porções muito bem servidas. A melhor parte é sentar-se ao ar livre em meio à natureza exuberante de Minas Gerais.","Milho Verde, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Thiago_l_silveira,2016-04-07,2015-06-26,5.0,"Comida e lugares maravilhosos","comida excelente, cerveja gelada e espaço de sobra para as familias que visitam a vila do BIRIBIRI..","Montes Claros, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Gleisson A,2016-02-11,2016-02-26,5.0,"Comida mineira de primeira. ","Última parada após os banhos de cachoeira. Serve uma comida mineira de primeira qualidade. Os pratos para duas pessoas servem 3, 4, até mais pessoas. Aceita cartão de crédito e débito, mas é bom levar dinheiro, pois por ser um local mais simples, a Internet pode não estar funcionando e ter que pagar em dinheiro.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Silvia77723,2016-02-03,2016-02-26,4.0,"Comida mineira gostosa e farta","A comida gostosa, a cerveja gelada, o local bucólico, mas o mais cativante foi a gentileza com que fomos tratados pela esposa do Raimundo, com educação e confiança.","Brasília, DF"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,RafaellaMVD,2016-01-20,2016-01-26,4.0,"Bom e Barato","O restaurante fica em uma das casinhas da antiga fábrica de tecidos, hoje desativada. O lugar é cercado por muito verde, o que o torna lindo e acolhedor. O pratos são muito bem servidos e o preço é justo. Pedimos uma costela com ora-pro- nobis, hortaliça muito utilizada em Minas, que estava saborosa. O atendimento é ótimo. Vale a pena conferir!","Natal, RN"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,ALESSANDRO S,2016-01-13,2015-12-26,3.0,"Grande quantidade, pouca qualidade","O prato alimenta umas cinco pessoas. É muito bem servido. Não gostei muito do sabor, parece que estava faltando algo. O restaurante fica na vila de biribiri",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,DavisonPC,2015-12-26,2015-12-26,4.0,"Bom local","Bom atendimento, típico restaurante mineiro.

Menu relativamente variado, apesar de estarmos na vila bem isolada.

Aceita cartões de crédito, o que achamos muito bom.

Não sei como é o almoço, mas os petiscos estavam deliciosos.

O local ajuda demais também, com uma grande área verde em volta da vila...","Ipatinga, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,CrisocaBE,2015-12-18,2015-10-26,4.0,"Comida mineira","Comida mineira, o prato dá pra 3 pessoas ou mais. O lugar é lindo. O atendimento é bom. Comida gostosa.","Diamantina, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Tatiana D,2015-12-14,2015-12-26,5.0,"Comida mineiríssima ","Comida ótima e farta. Pedimos frango ao molho pardo e filé ao Biribiri. Ambos maravilhosos. O atendimento foi expetacular, as meninas serviam com muita simpatia a comida nos orientando sobre o que era cada prato.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Anderson_Chagas2014,2015-11-28,2015-11-26,4.0,"Restaurante à altura das belezas do local","Como fomos a Biribiri pouco tempo após o café da manhã, decidimos apenas petiscar no Raimundo sem braço. O cardápio possui opções boas para um pré almoço e vi que par quem vai almoçar tbm há opções boas com comida mineira e preço justo. Recomendo","Recife, Pernambuco, Brazil"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,josesica,2015-11-05,2015-10-26,4.0,"Comida mineira farta e bem temperada","Boa quantidade e qualidade. Cervejas geladíssimas no balde. Visual bucólico, serve a comida nas mesas em toda a praça. Vá com calma e tranquilidade.","São Paulo, SP"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Francisco C,2015-10-22,2015-10-26,5.0,"Excelente restaurante de comida regional.","O restaurante fica no distrito de Biribiri, a 14 km do Centro de Diamantina, MG. Excelente frango ao molho pardo e com quiabo, servido debaixo da árvore. O meio frango serve duas pessoas, tranquilamente.
O atendimento foi rápido, ao contrário do que li em avaliação anterior neste site.","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Belle M,2015-10-16,2015-08-26,3.0,"ótimo programa para os fins de semana","O frango a molho pardo é a grande pedida. O que é vendido para 2 pessoas, deu para 4 pessoas. Cerveja sempre gelada! Só o banheiro que precisa de uma reforma. ;)",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Benardo T,2015-09-24,2015-07-26,4.0,"Demora muito","A fama faz o local ficar lotado e é necessário reservar o prato mais famoso, o frango ao molho pardo, com antecedência e ainda há atraso. Atendimento demorado dos garçons desanima bastante.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Karina M,2015-08-06,2014-11-26,3.0,"Paciência","A comida é excepcional, mas, a fama de seu tempero irresistível faz o local ficar lotado e é necessário reservar o prato mais famoso dele, o frango ao molho pardo com horas de antecedência e ainda há horas de atraso. Uma pena porque ele deveria investir em estruturar para atender a contento todos que querem provar a sua comida.","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Moema R,2015-06-05,2015-05-26,3.0,"Restaurante simples mas com comida saborosa","Restaurante de comida mineira, muito forte, para o meu gosto. As porções são enormes. O pastel de queijo é bem bom.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,ATadeuNavarro,2015-04-27,None,4.0,"Endereço errado - O certo é na Vila de Biribiri","O restaurante é excelente mesmo, mas a localização correta é a praça da Vila de Biribiri, que fica dentro do Parque Estadual de mesmo nome, a 12 km do centro de Diamantina. Vale a viagem, porque a vila é uma doçura e o trajeto tem duas cachoeiras lindas!","Extrema, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Marina P,2015-03-29,2015-03-26,5.0,"Adorei","O local eh lindo e agradavel. Comi um prato feito delicioso, depois de curtir a cachoeira dos Cristais a 2 km de Biribiri.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Oslon R,2015-03-23,2015-03-26,4.0,"Bacana...","O local é agradável, pois diversas mesas ficam nas sombras das árvores. Caso você peça cerveja, eles levam um isopor com algumas para você não precisar ficar pedindo toda hora. Achei diferente e prático. As porções de carne cozida e linguiça frita estavam muito boas. Cerveja gelada, suco bem feito...","Montes Claros, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,LeonardoVQ,2015-03-04,2015-01-26,4.0,"Parada obrigatória","Indo a Biribiri separe um tempo para conhecer o Restaurante do Raimundo. Cerveja estupidamente gelada, tira gosto farto e saboroso, atendimento diferenciado e preço baixo. A vista externa é única. Recomendo.","Itaúna, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Andre M,2015-01-27,2015-01-26,3.0,"Melhor comida da Vila","Comida Mineira bem servida e de boa qualidade. O tropeiro alimenta duas pessoas com folga. Experimente comer debaixo das mangueiras, é bem gostoso. Você encontra Heineken e Backer.",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,CarolSouza89,2015-01-15,2014-02-26,4.0,"Comida muito boa","Este restaurante fica no povoado de Biribiri, povoado que cresceu junto a uma tecelagem que não funciona mais atualmente.
Pedimos um frango e este veio muito bem servido e estava delicioso. Depois de comer ainda podemos tirar uma soneca no gramado em frente ao restaurante, acompanhando os cachorros da comunidade.","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,danielmsmorais,2014-12-25,None,5.0,"Comida mineira!","O ambiente top da bola de biribiri fica ainda melhor com a cerveja gelada e petiscos mineiros do Raimundo sem braço. Comemos várias porções deliciosas, destaque para o torresmo e praticamente zeramos o cardápio de pratos pedindo todas as opções típicas de frango. Adoramos o atendimento e a comida!","Vitória, ES"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,136julianaa,2014-12-16,None,4.0,"Delicioso","Os tira gostos e a comida do restaurante e delicosa, as mesas de madeira ficam debaixo das árvores o que deixa o ambiente super agradável.","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,mesquitta2016,2014-12-02,2014-07-26,5.0,"Comida mineira","Comida mineira muito saborosa. Fica no distrito de Biribiri, lugar exótico, muito legal. Há uma variedade de pratos da comida mineira. Eu comi um arroz com ovo frito, tutu, couve, linguiça e bife de porco, adorei. muito gostosa a comida. Recomendo a todos.","Uberlândia, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,Rodrigo A,2014-11-23,None,4.0,"Muito bom!","Não tem como ir a Biribiri e não almoçar no restaurante do Raimundo. Comida muito boa e com muita fartura!",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,LucieneLongo,2014-09-30,2014-09-26,3.0,"Comida boa mas muito demorado","A comida é saborosa e caseira, bem gostosa e farta. Mas a demora é muito grande. Fiquei 2 horas aguardando para o almoço chegar!","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,JulianoeNanda,2014-08-17,None,5.0,"Biri Biri","Excelente comida, com muita fartura. Frango ao molho pardo imperdível. Ambiente muito acolhedor e natureza exuberante ao redor. O Sr. Raimundo, proprietário do estabelecimento, recebe a todos pessoalmente com muita amabilidade. Ótimo atendimento das garçonetes também! Recomendo muito!","São Brás do Suaçuí, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,elainegontijo,2014-07-08,2014-06-26,5.0,"Muito agradável","O sr. Raimundo nos atendeu pessoalmente na escolha das bebidas. São mais de 120 tipos de cachaça, algumas bastante exóticas. Vale a pena pegar uma mesa embaixo de uma árvore e não observar o tempo passar. Aliás, em termos de tempo, os pratos saíram com bastante rapidez e zelo. Optamos pela costela com orapronobis. Uma delícia!",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,thaisavallenci_arq,2014-05-30,2013-10-26,4.0,"Muito bom","Comida deliciosa, com o tempero mineiro inconfundível, frango ao molho pardo é de tirar o chapeu! Muito bom!","Belo Horizonte, MG"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,RodrigoAntonios,2014-04-28,2014-03-26,5.0,"Perfeito","Bom atendimento, ambiente agradável, local melhor ainda. Fica no peá da serra, em Biribiri. Peça um frango ao molho pardo e coma ajoelhado.","Brasília, DF"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,AnaMariaC C,2014-04-22,2014-04-26,3.0,"Comida boa","A comida é muito gostosa, tempero mineiro e capricho, porém o atendimento não é o melhor, muito, mas muito demorado. Mas só existe este e mais um restaurante na Vila, então, paciência!",indef
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,curujabell,2014-01-05,2014-01-26,5.0,"comida mineira","Comida mineira deliciosa. Atendimento bacana, rápido e atencioso. Local de refeição e uma espécie de jardim com praça gramado, com mesas de madeira e muito verde ao redor.","Serra, ES"
Restaurante Do Raimundo Sem Braco,5382251,restaurante-review,EDUARDO L,2013-11-25,2013-04-26,5.0,"Restaurante","Bom restaurante, que situa-se na entrada da cidade com culinária diversificada, principalmente com a comida mineira, que conquista a todos pelo paladar.",indef
